dataset,num_nodes,num_edges,impl,run_id,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,41,0.11267805006355047,12,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,42,0.0843862360343337,11,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,43,0.04727482597809285,8,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,44,0.040908645023591816,7,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,45,0.0839992850087583,5,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,46,0.06099233101122081,9,5,0.8,0.25,0.6667,0.2,0.25,0.2222,4.0,13.0,5,0.4,0.75,0.3333,0.2,0.25,0.2222,4.0,4.0,13.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,47,0.05714032496325672,6,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,48,0.11355903407093138,13,5,0.8,0.25,0.6667,0.2,0.25,0.2222,4.0,13.0,5,0.4,0.75,0.3333,0.2,0.25,0.2222,4.0,4.0,13.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,49,0.11564923590049148,24,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,5,0.4,0.75,0.3333,0.2,0.25,0.2222,4.0,4.0,13.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,0,0.09012302197515965,12,5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,4.0,5,0.2,1.0,0.1667,0.8,1.0,0.8889,2.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,1,0.05757534992881119,7,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,2,0.055584453977644444,8,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,3,0.12370499700773507,14,5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,5,0.2,1.0,0.1667,0.6,0.75,0.6667,1.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,4,0.06922145106364042,10,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,5,0.08297074597794563,6,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,6,0.12362449103966355,14,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,7,0.06395046098623425,9,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,8,0.06239633297082037,7,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,9,0.038759030983783305,6,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,10,0.11559274990577251,14,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,11,0.04193389299325645,6,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,12,0.07818021497223526,11,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,13,0.02584782592020929,6,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,14,0.09124196495395154,10,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,15,0.03891657292842865,7,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,16,0.07284316106233746,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,17,0.07570273906458169,12,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,18,0.06080207705963403,9,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,19,0.08004187198821455,10,5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,5,0.2,1.0,0.1667,0.8,1.0,0.8889,2.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,20,0.04415624402463436,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,21,0.0971549010137096,12,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,22,0.05980709393043071,9,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,23,0.06424299394711852,9,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,24,0.15163594402838498,15,5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,4.0,5,0.2,1.0,0.1667,0.8,1.0,0.8889,2.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,25,0.08928328193724155,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,26,0.10259740392211825,12,5,0.8,0.25,0.6667,0.2,0.25,0.2222,5.0,9.0,5,0.4,0.75,0.3333,0.4,0.5,0.4444,3.0,2.0,9.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,27,0.05737271800171584,10,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,28,0.08176226599607617,11,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,8.0,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,29,0.04302111198194325,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,30,0.14992992603220046,15,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,31,0.123766386997886,9,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,7.0,5,0.2,1.0,0.1667,0.6,0.75,0.6667,1.0,0.0,7.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,32,0.11621062702033669,12,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,33,0.09006444097030908,11,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,34,0.1240805450361222,13,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,35,0.025033585960045457,6,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,36,0.06549269496463239,8,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,37,0.0859226129250601,9,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,38,0.1334664321038872,12,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,39,0.0639509370084852,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,40,0.15890676598064601,15,5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,4.0,5,0.2,1.0,0.1667,0.8,1.0,0.8889,2.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,41,0.11006542399991304,12,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,42,0.08798540593124926,11,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,43,0.043162266025319695,8,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,44,0.041792328003793955,7,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,45,0.07396619103383273,5,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,46,0.15511095197871327,15,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,47,0.06260551698505878,6,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,48,0.13898422301281244,14,5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,4.0,5,0.2,1.0,0.1667,0.8,1.0,0.8889,2.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,new,49,0.12465398001950234,28,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,0,3.656688187038526,28,7,0.2857,0.7143,0.1429,0.7143,0.7143,0.7143,3.0,12.0,7,0.2857,0.7143,0.1429,0.5714,0.5714,0.5714,6.0,12.0,26.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,1,1.9598994349362329,24,8,0.75,0.2857,0.4286,0.25,0.2857,0.2667,7.0,29.0,8,0.625,0.4286,0.3571,0.25,0.2857,0.2667,6.0,25.0,35.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,2,2.3678040229715407,29,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,33.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,3,2.2268251340137795,32,7,0.4286,0.5714,0.2143,0.5714,0.5714,0.5714,4.0,18.0,7,0.4286,0.5714,0.2143,0.4286,0.4286,0.4286,4.0,18.0,39.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,4,2.639825330930762,28,6,0.8333,0.1429,0.3571,0.1667,0.1429,0.1538,6.0,35.0,6,0.3333,0.5714,0.1429,0.3333,0.2857,0.3077,3.0,17.0,35.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,5,1.0628509150119498,26,7,0.5714,0.4286,0.2857,0.4286,0.4286,0.4286,5.0,29.0,7,0.4286,0.5714,0.2143,0.4286,0.4286,0.4286,6.0,22.0,36.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,6,4.400944084045477,30,8,0.625,0.4286,0.3571,0.375,0.4286,0.4,7.0,20.0,8,0.375,0.7143,0.2143,0.5,0.5714,0.5333,5.0,6.0,30.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,7,3.479333969997242,37,7,0.2857,0.7143,0.1429,0.7143,0.7143,0.7143,3.0,10.0,7,0.2857,0.7143,0.1429,0.5714,0.5714,0.5714,4.0,10.0,31.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,8,1.4061334630241618,21,7,0.4286,0.5714,0.2143,0.5714,0.5714,0.5714,4.0,19.0,7,0.4286,0.5714,0.2143,0.4286,0.4286,0.4286,5.0,19.0,41.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,9,5.118958885082975,30,7,0.4286,0.5714,0.2143,0.5714,0.5714,0.5714,4.0,17.0,7,0.1429,0.8571,0.0714,0.7143,0.7143,0.7143,3.0,3.0,24.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,10,4.549824084038846,54,7,0.8571,0.1429,0.4286,0.1429,0.1429,0.1429,7.0,39.0,7,0.4286,0.5714,0.2143,0.4286,0.4286,0.4286,4.0,18.0,39.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,11,2.912502030027099,28,8,0.5,0.5714,0.2857,0.5,0.5714,0.5333,5.0,22.0,8,0.25,0.8571,0.1429,0.5,0.5714,0.5333,6.0,7.0,29.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,12,0.44726114301010966,19,7,1.0,0.0,0.5,0.0,0.0,,9.0,41.0,7,0.8571,0.1429,0.4286,0.0,0.0,,8.0,38.0,41.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,13,1.0905004229862243,26,6,0.5,0.4286,0.2143,0.5,0.4286,0.4615,4.0,21.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,14,3.847681599901989,28,6,0.3333,0.5714,0.1429,0.6667,0.5714,0.6154,3.0,19.0,6,0.0,0.8571,0.0,0.6667,0.5714,0.6154,2.0,4.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,15,2.0674602040089667,25,6,0.3333,0.5714,0.1429,0.6667,0.5714,0.6154,3.0,19.0,6,0.3333,0.5714,0.1429,0.5,0.4286,0.4615,4.0,19.0,40.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,16,2.5880165729904547,37,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,28.0,6,0.5,0.4286,0.2143,0.3333,0.2857,0.3077,5.0,25.0,35.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,17,1.7622458200203255,25,7,1.0,0.0,0.5,0.0,0.0,,8.0,42.0,7,0.8571,0.1429,0.4286,0.0,0.0,,7.0,39.0,42.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,18,0.808949104975909,22,7,0.4286,0.5714,0.2143,0.5714,0.5714,0.5714,4.0,19.0,7,0.4286,0.5714,0.2143,0.4286,0.4286,0.4286,5.0,19.0,40.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,19,2.323442433960736,55,8,0.625,0.4286,0.3571,0.375,0.4286,0.4,6.0,18.0,8,0.625,0.4286,0.3571,0.25,0.2857,0.2667,6.0,18.0,39.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,20,1.7558053398970515,26,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,28.0,6,0.5,0.4286,0.2143,0.3333,0.2857,0.3077,5.0,25.0,35.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,21,4.561552935978398,30,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,33.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,22,2.6268681680085137,27,6,0.1667,0.7143,0.0714,0.8333,0.7143,0.7692,2.0,11.0,6,0.0,0.8571,0.0,0.6667,0.5714,0.6154,2.0,4.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,23,1.5957734499825165,21,6,0.5,0.4286,0.2143,0.5,0.4286,0.4615,4.0,26.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,24,4.635409222100861,27,6,0.1667,0.7143,0.0714,0.8333,0.7143,0.7692,2.0,12.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,25,1.2123815369559452,21,7,0.7143,0.2857,0.3571,0.2857,0.2857,0.2857,6.0,30.0,7,0.5714,0.4286,0.2857,0.2857,0.2857,0.2857,6.0,26.0,41.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,26,1.784097961965017,24,8,0.625,0.4286,0.3571,0.375,0.4286,0.4,5.0,29.0,8,0.375,0.7143,0.2143,0.5,0.5714,0.5333,3.0,15.0,36.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,27,0.7843523850897327,20,6,0.5,0.4286,0.2143,0.5,0.4286,0.4615,4.0,21.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,28,3.030449250014499,27,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,28.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,29,2.9234635670436546,47,6,0.1667,0.7143,0.0714,0.8333,0.7143,0.7692,2.0,12.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,30,3.129851024947129,25,7,0.5714,0.4286,0.2857,0.4286,0.4286,0.4286,5.0,26.0,7,0.2857,0.7143,0.1429,0.5714,0.5714,0.5714,5.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,31,1.5935169869335368,24,8,0.5,0.5714,0.2857,0.5,0.5714,0.5333,5.0,22.0,8,0.375,0.7143,0.2143,0.625,0.7143,0.6667,6.0,15.0,29.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,32,6.9782599449390545,35,6,0.5,0.4286,0.2143,0.5,0.4286,0.4615,4.0,26.0,6,0.3333,0.5714,0.1429,0.5,0.4286,0.4615,4.0,19.0,40.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,33,1.6045331290224567,25,7,1.0,0.0,0.5,0.0,0.0,,8.0,41.0,7,0.8571,0.1429,0.4286,0.0,0.0,,7.0,38.0,41.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,34,0.8322184659773484,27,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,33.0,6,0.3333,0.5714,0.1429,0.5,0.4286,0.4615,4.0,19.0,40.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,35,1.6066860590362921,25,6,0.8333,0.1429,0.3571,0.1667,0.1429,0.1538,6.0,40.0,6,0.3333,0.5714,0.1429,0.5,0.4286,0.4615,4.0,19.0,40.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,36,3.2124078610213473,56,9,0.8889,0.1429,0.5714,0.1111,0.1429,0.125,10.0,38.0,9,0.6667,0.4286,0.4286,0.2222,0.2857,0.25,8.0,24.0,38.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,37,0.7885774609167129,19,6,0.1667,0.7143,0.0714,0.8333,0.7143,0.7692,2.0,12.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,38,2.9241246429737657,31,7,0.7143,0.2857,0.3571,0.2857,0.2857,0.2857,6.0,28.0,7,0.5714,0.4286,0.2857,0.2857,0.2857,0.2857,6.0,25.0,35.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,39,2.0333885280415416,26,8,0.25,0.8571,0.1429,0.75,0.8571,0.8,2.0,8.0,8,0.125,1.0,0.0714,0.625,0.7143,0.6667,1.0,0.0,29.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,40,2.013880398008041,24,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,33.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,41,4.033730085007846,34,8,0.625,0.4286,0.3571,0.375,0.4286,0.4,6.0,28.0,8,0.25,0.8571,0.1429,0.5,0.5714,0.5333,5.0,7.0,35.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,42,5.918743337970227,56,7,0.5714,0.4286,0.2857,0.4286,0.4286,0.4286,4.0,26.0,7,0.4286,0.5714,0.2143,0.4286,0.4286,0.4286,4.0,19.0,40.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,43,0.6589095810195431,26,6,0.8333,0.1429,0.3571,0.1667,0.1429,0.1538,6.0,35.0,6,0.3333,0.5714,0.1429,0.5,0.4286,0.4615,4.0,19.0,40.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,44,1.8576462590135634,28,6,1.0,0.0,0.4286,0.0,0.0,,7.0,42.0,6,0.6667,0.2857,0.2857,0.1667,0.1429,0.1538,5.0,32.0,42.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,45,1.9859240910736844,20,6,0.3333,0.5714,0.1429,0.6667,0.5714,0.6154,3.0,19.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,46,5.188890198012814,42,7,0.8571,0.1429,0.4286,0.1429,0.1429,0.1429,7.0,35.0,7,0.5714,0.4286,0.2857,0.2857,0.2857,0.2857,5.0,25.0,42.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,47,4.1220130330184475,54,7,0.8571,0.1429,0.4286,0.1429,0.1429,0.1429,7.0,35.0,7,0.4286,0.5714,0.2143,0.4286,0.4286,0.4286,5.0,19.0,41.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,48,0.9141956469975412,26,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,28.0,6,0.5,0.4286,0.2143,0.3333,0.2857,0.3077,5.0,25.0,35.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,org,49,3.521362020052038,50,7,0.4286,0.5714,0.2143,0.5714,0.5714,0.5714,3.0,22.0,7,0.1429,0.8571,0.0714,0.7143,0.7143,0.7143,2.0,8.0,29.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,new,0,1.8212206680327654,28,6,0.6667,0.2857,0.2857,0.3333,0.2857,0.3077,5.0,28.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,new,1,1.826446701074019,30,8,0.5,0.5714,0.2857,0.5,0.5714,0.5333,5.0,17.0,8,0.25,0.8571,0.1429,0.5,0.5714,0.5333,4.0,4.0,40.0
clinical_pathways_in_cardiac_and_abdominal_health,7,7,new,2,1.7067251789849252,29,6,0.5,0.4286,0.2143,0.5,0.4286,0.4615,4.0,26.0,6,0.1667,0.7143,0.0714,0.6667,0.5714,0.6154,4.0,12.0,33.0
