dataset,num_nodes,num_edges,impl,seed,time,remove_n,n_models_enumerated,n_dag_models,n_cpdag_models,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1,prior_filename,prior_forbidden_length,prior_forbidden_Precision,prior_forbidden_Recall,prior_forbidden_F1,prior_required_length,prior_required_Precision,prior_required_Recall,prior_required_F1
dag_15_nodes_15_edges_semantics_SF,15,14,new,7977,2.769907199995941,175,6,4,1,11.0,0.0909,0.7143,0.011,0.9091,0.7143,0.8,4.0,,11.0,0.0,0.7857,0.0,0.9091,0.7143,0.8,4.0,,,0.948227159731005,1.0,0.4468085106382978,0.6176470588235294,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,3199,1.8114978000085105,124,4,1,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,8.0,,,0.9599685198545324,0.986842105263158,0.4285714285714285,0.597609561752988,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,316,2.12599479999335,154,4,2,1,9.0,0.16665,0.5357000000000001,0.0165,0.83335,0.5357000000000001,0.6522,6.5,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.9539118280296784,1.0,0.3794871794871794,0.550185873605948,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,8266,2.7661994000081904,220,16,4,1,10.0,0.25,0.5357000000000001,0.0274999999999999,0.75,0.5357000000000001,0.625,7.5,,10.0,0.2,0.5714,0.022,0.8,0.5714,0.6667,8.0,,,0.9741147005341252,1.0,0.0351758793969849,0.0679611650485436,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,1532,1.2136062000063248,102,3,2,1,9.0,0.16665,0.5357000000000001,0.0165,0.83335,0.5357000000000001,0.6522,6.5,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.9674753501142478,0.9897959183673468,0.5672514619883041,0.7211895910780669,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,1009,1.3844000000099186,131,5,4,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.0,0.5714,0.0,0.875,0.5,0.6364,7.0,,,0.9809639758069528,1.0,0.4368421052631579,0.6080586080586081,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,2250,1.7466012000077171,137,7,4,1,11.0,0.0909,0.7143,0.011,0.9091,0.7143,0.8,4.0,,11.0,0.0,0.7857,0.0,0.9091,0.7143,0.8,4.0,,,0.9697943327658962,0.9818181818181818,0.5094339622641509,0.670807453416149,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,4447,1.349970299997949,125,3,2,1,9.0,0.16665,0.5357000000000001,0.0165,0.83335,0.5357000000000001,0.6522,6.5,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.9597653935998663,0.9873417721518988,0.4382022471910112,0.6070038910505836,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,2415,2.180973199996515,186,11,1,1,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,6.0,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.9745628827776108,1.0,0.2837837837837837,0.4421052631578947,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,3595,0.942157799989218,79,6,1,1,8.0,0.0,0.5714,0.0,1.0,0.5714,0.7273,6.0,,8.0,0.0,0.5714,0.0,0.875,0.5,0.6364,7.0,,,0.9755015294798076,1.0,0.6627906976744186,0.7972027972027972,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,4187,1.3311466000013752,116,4,2,1,9.0,0.16665,0.5357000000000001,0.0165,0.83335,0.5357000000000001,0.6522,6.5,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.9579159537721554,0.9878048780487804,0.4655172413793103,0.6328125,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,4135,1.815152399998624,166,8,1,1,8.0,0.0,0.5714,0.0,1.0,0.5714,0.7273,6.0,,8.0,0.0,0.5714,0.0,0.875,0.5,0.6364,7.0,,,0.951786112128981,1.0,0.3632075471698113,0.532871972318339,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,5174,1.3955341999972006,113,5,3,1,10.0,0.2666666666666666,0.5238,0.0293333333333333,0.7333333333333334,0.5238,0.6111,7.666666666666667,,10.0,0.2,0.5714,0.022,0.8000000000000002,0.5714,0.6667,8.0,,,0.9497359857690536,0.9351851851851852,0.5343915343915344,0.6801346801346803,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,5303,1.2093932999996468,90,10,4,1,9.0,0.1111,0.5714250000000001,0.011,0.8889,0.5714250000000001,0.695675,6.0,,9.0,0.0,0.6429,0.0,0.8889,0.5714,0.6957,6.0,,,0.9729693375766064,0.9736842105263158,0.6820276497695853,0.8021680216802168,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,3942,1.470119200006593,128,4,2,1,9.0,0.16665,0.5357000000000001,0.0165,0.83335,0.5357000000000001,0.6522,6.5,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.9740409829973142,1.0,0.4615384615384615,0.631578947368421,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,2778,1.2995535999943968,93,7,4,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.0,0.5714,0.0,0.875,0.5,0.6364,7.0,,,0.9719521726880532,0.97,0.5808383233532934,0.7265917602996255,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,2804,2.4751428000017768,159,4,3,1,11.0,0.1515,0.6667000000000001,0.0183333333333333,0.8485,0.6667000000000001,0.7466666666666667,5.666666666666667,,11.0,0.0909,0.7143,0.011,0.9091,0.7143,0.8000000000000002,5.0,,,0.953774323519926,1.0,0.44,0.6111111111111112,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,2145,1.6481114999915008,150,8,4,1,10.0,0.15,0.6071500000000001,0.0165,0.85,0.6071500000000001,0.70835,6.5,,10.0,0.1,0.6429,0.011,0.8,0.5714,0.6667,7.0,,,0.9594373558984504,1.0,0.4365482233502538,0.607773851590106,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,150,1.7620011999970302,140,5,4,1,10.0,0.25,0.5357000000000001,0.0274999999999999,0.75,0.5357000000000001,0.625,7.5,,10.0,0.2,0.5714,0.022,0.8,0.5714,0.6667,8.0,,,0.9529690545112576,0.9791666666666666,0.4653465346534653,0.6308724832214765,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,8823,1.6926976999966428,157,7,1,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,8.0,,,0.945166892518981,1.0,0.3711340206185567,0.5413533834586466,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,4669,2.4263808999967296,155,3,2,1,10.0,0.05,0.6786000000000001,0.0055,0.95,0.6786000000000001,0.79165,4.5,,10.0,0.0,0.7143,0.0,0.9,0.6429,0.75,5.0,,,0.9712005050867748,0.9904761904761904,0.4482758620689655,0.6172106824925816,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,6131,2.114383000007365,137,7,2,1,9.0,0.05555,0.6071500000000001,0.0055,0.94445,0.6071500000000001,0.73915,5.5,,9.0,0.0,0.6429,0.0,0.7778,0.5,0.6087,7.0,,,0.9690499191624048,1.0,0.4191919191919191,0.5907473309608541,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,2617,2.503460299994913,153,6,1,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,8.0,,,0.9790260729248008,1.0,0.3807106598984771,0.5514705882352942,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,7166,1.4199223000032362,122,5,1,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,8.0,,,0.9628155292578388,0.9659090909090908,0.4594594594594595,0.6227106227106227,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,1428,1.478286300000036,103,6,2,1,7.0,0.07145,0.4643,0.0055,0.92855,0.4643,0.61905,7.5,,7.0,0.0,0.5,0.0,0.8571,0.4286,0.5714,8.0,,,0.9501982787120404,0.9642857142857144,0.5031055900621118,0.6612244897959183,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,8328,1.4214794999861624,80,4,1,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,8.0,,,0.9519846817043698,0.9145299145299144,0.6149425287356322,0.7353951890034365,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,8289,1.595169799998985,135,5,2,1,9.0,0.16665,0.5357000000000001,0.0165,0.83335,0.5357000000000001,0.6522,6.5,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.976923917766304,1.0,0.4461538461538462,0.6170212765957447,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,5978,1.2251565999904417,113,6,4,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.0,0.5714,0.0,0.875,0.5,0.6364,7.0,,,0.9615930320732196,0.9878048780487804,0.4850299401197604,0.6506024096385542,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,5511,2.173167700006161,179,11,2,1,7.0,0.07145,0.4643,0.0055,0.92855,0.4643,0.61905,7.5,,7.0,0.0,0.5,0.0,0.8571,0.4286,0.5714,8.0,,,0.9663340163225496,1.0,0.2162162162162162,0.3555555555555555,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,5864,2.6687202000030084,198,15,3,1,9.0,0.0740666666666666,0.5952333333333334,0.0073333333333333,0.9259333333333334,0.5952333333333334,0.7246666666666667,5.666666666666667,,9.0,0.0,0.6429,0.0,0.8889,0.5714,0.6957,6.0,,,0.9768975782970362,1.0,0.216589861751152,0.3560606060606061,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,606,1.1344907000020612,84,3,2,1,9.0,0.16665,0.5357000000000001,0.0165,0.83335,0.5357000000000001,0.6522,6.5,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.9633602628574636,0.9537037037037036,0.6167664670658682,0.749090909090909,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,1933,2.693051499998546,193,6,1,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,8.0,,,0.960572500642779,1.0,0.2322274881516587,0.3769230769230769,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,6071,1.6888392999971984,143,7,2,1,9.0,0.16665,0.5357000000000001,0.0165,0.83335,0.5357000000000001,0.6522,6.5,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.96316606359442,1.0,0.4242424242424242,0.5957446808510638,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,5504,1.247887300007278,101,5,4,1,10.0,0.1,0.6428750000000001,0.011,0.9,0.6428750000000001,0.75,5.0,,10.0,0.0,0.7143,0.0,0.8,0.5714,0.6667,6.0,,,0.9669618667403884,0.96,0.6122448979591837,0.7476635514018691,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,5163,1.6243445000000063,142,5,4,1,10.0,0.2,0.5714250000000001,0.022,0.8,0.5714250000000001,0.666675,6.0,,10.0,0.1,0.6429,0.011,0.8,0.5714,0.6667,7.0,,,0.9440175128433884,0.9879518072289156,0.422680412371134,0.592057761732852,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,2406,1.9454213999997592,134,11,2,1,9.0,0.05555,0.6071500000000001,0.0055,0.94445,0.6071500000000001,0.73915,5.5,,9.0,0.0,0.6429,0.0,0.8889,0.5714,0.6957,6.0,,,0.95331103275074,0.9885057471264368,0.4455958549222797,0.6142857142857143,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,304,1.7739656999910949,125,7,4,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.0,0.5714,0.0,0.875,0.5,0.6364,7.0,,,0.9668767870722778,1.0,0.4619565217391304,0.6319702602230484,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,3391,2.0662940999900457,149,16,1,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,8.0,,,0.97212278159245,1.0,0.3260869565217391,0.4918032786885246,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,359,2.3338634999963688,177,8,1,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.0,0.5714,0.0,0.875,0.5,0.6364,7.0,,,0.9566483864413052,1.0,0.2153846153846154,0.3544303797468354,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,9096,1.791294199996628,144,10,4,1,10.0,0.2,0.5714250000000001,0.022,0.8,0.5714250000000001,0.666675,6.0,,10.0,0.1,0.6429,0.011,0.8,0.5714,0.6667,7.0,,,0.968111751814324,1.0,0.3980582524271844,0.5694444444444444,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,3533,1.630202799991821,124,10,4,1,10.0,0.15,0.6071500000000001,0.0165,0.85,0.6071500000000001,0.70835,6.5,,10.0,0.1,0.6429,0.011,0.8,0.5714,0.6667,7.0,,,0.9605305559674772,0.9852941176470588,0.4036144578313253,0.5726495726495726,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,4125,1.9387209999986224,120,2,1,1,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,6.0,,9.0,0.1111,0.5714,0.011,0.8889,0.5714,0.6957,7.0,,,0.9632352070315524,0.96,0.5529953917050692,0.7017543859649124,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,3094,2.558396400010679,167,16,4,1,10.0,0.3,0.5,0.033,0.7,0.5,0.5833,9.0,,10.0,0.3,0.5,0.033,0.7,0.5,0.5833,10.0,,,0.9508148097271591,1.0,0.2356321839080459,0.3813953488372092,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_15_edges_semantics_SF,15,14,new,6398,1.4273700000048848,133,8,4,1,8.0,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,8.0,0.0,0.5714,0.0,0.875,0.5,0.6364,7.0,,,0.9751667958809942,1.0,0.4095744680851064,0.5811320754716981,dag_15_nodes_15_edges_semantics_SF,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714,0.1333333333
dag_15_nodes_22_edges_degrees_ER,15,22,org,7816,3.051541399996495,168,7,1,1,13.0,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,13.0,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,,0.9600406456591968,1.0,0.5966386554621849,0.7473684210526316,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,3578,3.0579823999869404,183,7,1,1,13.0,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,13.0,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,,0.955943945841318,1.0,0.5165289256198347,0.6811989100817438,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,2656,4.051182600000175,257,10,2,1,12.0,0.04165,0.52275,0.006,0.95835,0.52275,0.6765,10.5,,12.0,0.0,0.5455,0.0,0.9167,0.5,0.6471,10.0,,,0.9471474167930108,1.0,0.4591836734693877,0.6293706293706294,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,2688,3.726170099995216,212,11,3,1,13.0,0.0512666666666666,0.5606333333333334,0.008,0.9487333333333332,0.5606333333333334,0.7047666666666667,9.666666666666666,,13.0,0.0,0.5909,0.0,0.8462,0.5,0.6286,10.0,,,0.9512812829583818,1.0,0.4942084942084942,0.661498708010336,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,2494,3.24415030000091,193,20,1,1,13.0,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,13.0,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,,0.9497037810342384,1.0,0.5347826086956522,0.6968838526912181,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,183,3.1231592999974964,166,8,1,1,13.0,0.1538,0.5,0.0241,0.8462,0.5,0.6286,11.0,,13.0,0.1538,0.5,0.0241,0.7692,0.4545,0.5714,11.0,,,0.9518672032322052,1.0,0.5887445887445888,0.7411444141689374,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,7977,2.447520400004578,139,4,1,1,13.0,0.1538,0.5,0.0241,0.8462,0.5,0.6286,11.0,,13.0,0.1538,0.5,0.0241,0.7692,0.4545,0.5714,11.0,,,0.9483896796394362,0.9371069182389936,0.6681614349775785,0.7801047120418849,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,3199,5.878296499999124,328,14,1,1,12.0,0.3333,0.3636,0.0482,0.6667,0.3636,0.4706,14.0,,12.0,0.3333,0.3636,0.0482,0.5833,0.3182,0.4118,14.0,,,0.9663419194083938,1.0,0.1216216216216216,0.216867469879518,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,316,2.513574600001448,171,11,1,1,12.0,0.1667,0.4545,0.0241,0.8333,0.4545,0.5882,12.0,,12.0,0.1667,0.4545,0.0241,0.75,0.4091,0.5294,12.0,,,0.9500327640731142,0.9849624060150376,0.5670995670995671,0.7197802197802199,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,8266,3.687615300004836,258,13,2,1,11.0,0.04545,0.47725,0.006,0.95455,0.47725,0.6364,11.5,,11.0,0.0,0.5,0.0,0.9091,0.4545,0.6061,11.0,,,0.9527034331899886,1.0,0.1601731601731601,0.2761194029850746,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,1532,3.4854323000035947,215,14,1,1,13.0,0.1538,0.5,0.0241,0.8462,0.5,0.6286,11.0,,13.0,0.1538,0.5,0.0241,0.7692,0.4545,0.5714,11.0,,,0.9585244021166,1.0,0.4621513944223107,0.6321525885558583,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,1009,3.2539392999897245,180,2,1,1,13.0,0.1538,0.5,0.0241,0.8462,0.5,0.6286,11.0,,13.0,0.1538,0.5,0.0241,0.7692,0.4545,0.5714,11.0,,,0.9487101266562384,1.0,0.5221238938053098,0.686046511627907,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,2250,4.099964000008185,177,2,1,1,13.0,0.1538,0.5,0.0241,0.8462,0.5,0.6286,11.0,,13.0,0.1538,0.5,0.0241,0.7692,0.4545,0.5714,11.0,,,0.9586966156146444,0.9858156028368794,0.562753036437247,0.7164948453608248,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,4447,3.613788000002387,206,5,4,1,15.0,0.2,0.545475,0.036125,0.8,0.545475,0.648625,11.0,,15.0,0.1333,0.5909,0.0241,0.8,0.5455,0.6486,12.0,,,0.9551037533306296,0.9873417721518988,0.5842696629213483,0.7341176470588234,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,2415,3.2835500000073807,190,4,2,1,12.0,0.04165,0.52275,0.006,0.95835,0.52275,0.6765,10.5,,12.0,0.0,0.5455,0.0,0.9167,0.5,0.6471,10.0,,,0.9495806313630504,1.0,0.583011583011583,0.7365853658536585,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,3595,3.2698655999993207,189,6,1,1,13.0,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,13.0,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,,0.9540090253377648,1.0,0.5299145299145299,0.6927374301675978,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,4187,3.7150796000059927,217,4,3,2,13.666666666666666,0.1941333333333333,0.5,0.0321,0.8058666666666666,0.5,0.6169333333333333,11.666666666666666,,13.666666666666666,0.1941333333333333,0.5,0.0321,0.7326,0.4545,0.5608666666666666,11.666666666666666,,,0.959184519772035,1.0,0.4887218045112781,0.6565656565656565,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,4135,3.177364300005138,169,17,4,1,13.0,0.153825,0.5,0.024075,0.8461749999999999,0.5,0.6285750000000001,11.0,,13.0,0.0769,0.5455,0.012,0.7692,0.4545,0.5714,11.0,,,0.9611302803226136,0.9933774834437086,0.6072874493927125,0.7537688442211055,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,5174,3.0248407000035518,169,11,1,1,13.0,0.1538,0.5,0.0241,0.8462,0.5,0.6286,11.0,,13.0,0.1538,0.5,0.0241,0.7692,0.4545,0.5714,11.0,,,0.9542469532190768,1.0,0.5596330275229358,0.7176470588235294,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,5303,2.910122900007991,167,2,1,1,13.0,0.1538,0.5,0.0241,0.8462,0.5,0.6286,11.0,,13.0,0.1538,0.5,0.0241,0.7692,0.4545,0.5714,11.0,,,0.9641238357999512,1.0,0.606694560669456,0.7552083333333333,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,3942,2.761834100005217,181,6,4,1,13.0,0.153825,0.5,0.024075,0.8461749999999999,0.5,0.6285750000000001,11.0,,13.0,0.0769,0.5455,0.012,0.7692,0.4545,0.5714,11.0,,,0.9557681037284288,1.0,0.5603448275862069,0.718232044198895,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
dag_15_nodes_22_edges_degrees_ER,15,22,org,2778,3.511499200001708,206,5,1,1,13.0,0.1538,0.5,0.0241,0.8462,0.5,0.6286,11.0,,13.0,0.1538,0.5,0.0241,0.7692,0.4545,0.5714,11.0,,,0.954378259820708,1.0,0.4747081712062256,0.6437994722955145,dag_15_nodes_22_edges_degrees_ER,,,,,,,,
